BeatmapID,TotalWeightedPP,AppearanceCount,Placements,Title,DifficultyName
5282180,6693.7038,34,"85,33,85,79,36,67,4,99,11,14,14,70,20,97,24,94,11,80,54,2,3,88,80,38,64,53,18,24,88,75,59,59,83,5",Of Our Time (osu! Edit),browiec's Extra+
4861771,280.3742,5,"88,60,99,31,45","Chug Jug With You, but i can't anymore",Fiery's Extreme
5391528,378.7615,4,"99,50,19,91",hate the way you love me (nightcore & cut ver.),all your lies
4975145,1108.3999,9,"83,85,78,37,52,52,93,23,8",Vertex Beta,Plasma's Extra
2047406,1968.4022,17,"90,77,50,48,51,89,44,82,60,72,21,24,66,33,3,93,52",Silhouette,Expert
1657639,1140.9209,14,"100,16,67,84,75,50,40,62,70,94,56,80,17,55",CATCH ME,Conclusion
4944678,3345.4741,17,"16,95,14,80,75,6,46,70,44,67,18,54,64,99,54,7,9",Ao to Natsu (katagiri Bootleg) (Sped Up Ver.),apoq's Summer
3099626,1015.8582,12,"19,89,21,68,96,50,97,94,36,91,64,42",lullaby (feat. KIRA) (uet Remix),one more before i go...
4176679,442.3628,3,"25,50,36",Lullaby,Nightmare
2630863,338.5001,5,"27,87,44,85,97",Whispers In The Dark,silently...
2485418,182.5833,1,32,The Ordeal,Calamity
1811389,163.2499,1,34,collage,Petal
1857003,443.4467,4,"35,24,88,68",Suicide Parade,ailv's Absurdity
4586651,602.5532,8,"36,74,91,43,49,29,37,96",Yumeuta - Tokubetsu na Futari no Uta,Dreaming Future with You
3846505,1942.4081,9,"38,79,7,25,100,14,50,67,19",Shippaisaku Shoujo,I'm a Failure
3131384,123.7793,1,39,Ryokugan no Jealousy,Green-Eyed Monster
4386402,117.4478,1,40,masterpiece (Cut Ver.),Dailycare's Extra
2479386,418.9036,2,"41,22",Jet Rocket,Rocketing Love
4512893,133.5538,2,"42,63",Tengaku,Heavenly Music
1401281,100.3625,1,43,Moe Ochiru Hokori -Counter raid Another D-,The Abyss
2654458,10156.4326,79,"45,74,96,46,65,16,44,85,58,95,17,46,5,96,29,40,35,95,95,94,41,89,67,56,25,82,15,47,29,25,42,44,10,79,63,87,98,43,87,78,35,31,50,24,34,37,18,78,72,65,20,85,4,35,46,63,24,8,56,62,37,20,67,21,86,63,97,83,28,58,81,17,57,24,29,24,32,40,22",Frozen,Everything Will Freeze
2034862,99.5252,3,"46,85,95","werewolf howls. [""Growling"" Long ver.]",OUTRAGE
2233275,576.5731,13,"52,26,70,64,97,64,71,43,99,59,100,60,61",Ringing Bloom,Forever One
3598876,124.6211,3,"54,88,50",Levitator,ItsWinter's Blatant Ignorance
2943184,1795.4723,22,"55,55,47,41,65,16,47,13,100,98,97,68,59,86,32,55,48,57,49,42,100,94",Jellyfish,The Rebirth of Idols
1741741,115.9209,3,"57,74,52",Himegami Matara ~ Four seasons where Starless disappeared.,Halo of the Absolute Secret God
3638479,197.4981,5,"58,43,82,70,64",Hyakki Yakou -Pandemonic Night Parade-,Youkai
3301339,125.6274,3,"61,69,46",IMAGE -MATERIAL- <Version 0>,-TERMINAL- <Phase>
2902513,127.6091,5,"63,91,72,96,46",Oxalis,Kaguya_Sama's Ultra
2240404,281.5513,2,"64,23",Ether,Skystar's Ethereal
4214996,426.3754,2,"67,15",Unwavering Dignity,Aegis
2348869,61.4174,2,"68,60",Trance Dance Anarchy,Don't Look Back
4043954,25.6271,1,69,Yakumo >>JOINT STRUGGLE (2019 Update),Phantasm
2101986,263.4949,11,"71,79,54,79,90,37,68,99,82,88,93",I thought I was an angel,Ultra
3047709,157.8284,4,"73,98,76,35",Kimi no Na wo Hibikasete,The Clock of Fate Strikes Now
2962115,315.2159,16,"78,62,96,81,71,95,97,62,71,100,97,75,75,94,34,95",Burn This Right,Relentless
2226203,22.9087,2,"79,87",Hisekai Harmonize feat. Kagamine Rin,Harmonize
2564428,105.3103,6,"81,69,88,78,81,56",Waldschrein,"Der Ort, der mir von Freiheit singt"
3547162,287.2467,7,"83,96,81,61,35,42,62",Chimera feat. Hatsune Miku,Chimera
2786980,11.0756,1,85,Ganbare! Kumoko-san no Thema (TV Size),Ultra: Arachne
3350946,10.5064,1,86,Amanita,X
2294643,1099.7376,7,"88,100,62,74,12,62,7",Little Cry Baby,Extreme
2327247,540.0031,5,"89,24,76,55,24",Through the Fire and Flames,Far Beyond Reality
960875,200.0018,6,"91,71,90,54,36,88",Ghost Rule,Mayday
3649428,151.4556,4,"92,60,40,78",Regression,X
1544643,1240.454,11,"96,90,59,24,69,11,100,97,86,11,85",My Sweet Maiden,Desire
1083052,976.8404,16,"97,52,85,92,77,61,47,26,72,12,74,79,60,66,57,75",Snow Drive(01.23),Arigatou
1368107,79.3643,4,"99,78,65,60",Sleep-walking,Midnight
4883846,5965.4371,34,"67,87,21,16,76,97,81,24,11,15,15,41,6,81,98,11,39,77,90,63,75,29,9,77,30,87,20,34,14,72,10,94,77,47",PADORU / PADORU,Fiery's Extreme Gift
5017740,58.0819,4,"91,63,90,78",Kickin' It With You (TV Size),Log Off Now's Extreme
4890181,6.7135,1,93,ChuChu Lovely MuniMuni MuraMura PrinPrin Boron Nururu ReroRero,Share's Extra
4910322,188.1801,3,"96,32,59",Crystalia,Extra
5153812,1765.5429,8,"18,49,29,82,1,40,48,88",Dreamin' attraction!! (Extended Ver.),Karcher's Beyond the World!!
3066331,250.8625,4,"33,94,53,67",Intra Venus,Descending Shadows of a Lifetime
2881890,217.1554,2,"38,44",Immortal saga - Again,CONSTRUCTION OF IMMORTALITY
1605533,3217.9369,15,"47,10,47,26,33,27,39,24,70,14,74,24,25,7,33",Owari Tsumugishi Mono,Hatred
907479,2224.8559,16,"51,19,64,47,19,87,39,30,12,45,54,62,83,68,19,35",True Blue,Halcyon
1229493,2527.0,41,"55,51,53,17,71,87,46,100,81,17,92,82,79,35,50,72,100,58,25,90,60,23,81,69,89,76,70,88,82,63,47,60,48,56,45,89,25,36,72,93,99",Shinkou wa Hakanaki Ningen no Tame ni ~ Jehovah's YaHVeH,Extra Stage
1675085,276.8176,4,"56,73,70,28",Summer Of The Occult,Divine Empire Of The Supernatural
3789556,506.6626,6,"58,57,20,85,46,88",Hoshi o Kakeru Adventure ~ we are forever friends! ~ [Long ver.],Memory
3333700,608.4214,13,"61,91,89,83,87,49,95,69,57,51,28,63,31",beepbit * futures,fast * forward
3933767,2213.4419,36,"62,38,12,99,65,99,95,69,69,60,17,44,74,67,37,84,90,63,55,29,95,91,32,90,35,68,94,48,91,48,75,91,71,88,66,58",Yotogibanashi no Kamikakushi,Evening Star
2234883,92.4634,2,"68,48",Genesis,Inception of Chaos
2229689,17.7496,1,76,The Spark of the Archon,Sinister Silence
2120145,93.2629,3,"78,90,45",Scars of Yesterday,Waste of Time
2143996,20.7121,2,"80,94","Yuuga ni Sakase, Sumizome no Sakura ~ The Harm of Coming into Existence",Parinirvana
1362265,413.3604,3,"81,57,16",Eastern Dream ~ The Introduction / Kamisabita Kosenjou ~ Suwa Foughten Field,Stage 6
3708437,850.1914,11,"86,44,11,89,99,56,91,66,44,93,87",Marine Blue ni Sotte,Confession
2517179,8.5083,1,90,Craft and the Creator,Krackaben's Ormen Lange
2949285,987.3052,6,"92,79,29,49,11,29",Be braver!,The Order
4049167,697.3372,3,"93,6,90",Drive Your Fire,Ignite Your Immortal Heart like a Phoenix
2371236,95.5356,4,"94,51,87,66",Jinsei Matatabi,Dalou's Extra
865344,6427.1685,45,"95,45,36,84,83,83,95,40,57,25,18,85,33,18,100,60,85,78,94,67,11,90,100,15,88,77,69,67,63,39,96,49,46,64,61,14,32,2,73,10,7,98,22,1,67",Endgame,Gameover
3440920,630.9526,3,"96,21,20",Kuuchuu Teien Dystopia,The Heavenly Garden Shrouded by the Cloud of Tragedy
720314,669.8731,6,"99,61,87,7,77,85",Operation Ground and Pound,Legend
1856597,104.9053,4,"100,56,57,66",Kanjou no Matenrou ~ World's End,Mystic Fragrance of a Makai Butterfly
5547377,110.96,1,39,BPM210 no Shanghai Alice (Instrumental),EZGI'S EXTREME
1517653,31.4103,1,61,FUCK YOU!,Expert
4507305,338.8981,12,"69,77,69,54,90,77,94,54,43,66,92,57",Oato ga Yoroshikutte... yo! (TV Size),Yoi!
1468467,33.5034,2,"72,75",70cm Shihou no Madobe,Ultra Instinct
4694221,537.5479,5,"75,42,60,49,15",NE PLACH',tacoyaki's expert
2599455,5.4297,1,93,"Hello,world! (TV Size)",browiec's Extra
3077971,155.3583,8,"94,88,86,98,99,86,89,35",DiViNE (TV Size),BROWIEC'S EXTRA
3608737,336.3539,8,"96,88,48,52,80,58,52,39",Liberation,Salvation
756448,47.7787,4,"97,86,81,64",Fukagyaku Replace,Weakness
84398,771.3153,7,"27,39,45,89,58,21,81",Go Beyond!!,Sp's Darkness
5167197,112.1949,2,"42,77",from me to u (feat. Poppy) (Cut Ver.),Radiant Fury
2067141,462.8205,9,"44,38,84,46,67,56,76,54,57",Ascension to Heaven,Extra
3561625,86.8513,2,"57,56",Blue Zenith (Cut Ver.),Sytho's Extra
235470,64.0664,2,"58,71",Shuffle Heaven,eXtra
822651,253.3678,6,"66,54,40,52,93,74",Bass Slut (Original Mix),Extra
4767949,2136.3438,19,"67,100,58,48,32,73,69,76,38,44,33,72,79,11,12,56,45,79,17",MAYKA SETKA,EVTH & DIX'S KATTA BOLA
2887834,6741.1293,53,"72,37,40,85,75,98,48,72,36,89,62,27,89,56,47,53,66,75,79,23,18,82,35,43,34,69,34,100,32,63,28,10,30,23,40,40,66,91,43,82,18,76,11,36,19,38,65,77,18,8,29,18,11",Lionheart,Collab Extra
816600,1466.298,14,"73,85,89,68,58,58,21,26,98,41,84,25,28,15",Blade Dance,Kneesocks
403050,1733.2137,23,"86,41,95,40,88,87,89,40,38,62,77,82,5,76,26,96,99,70,38,53,37,94,88",Fallen Angel (El Poco Maro Remix),Ascension
2331417,1090.3714,9,"91,53,70,98,14,88,30,16,52",DROPOUT!?,SMOKELIND's Expert
950234,43.9301,2,"98,59","Electric ""Sister"" Bitch",INFINITE
3974395,113.5563,2,"100,40",Myths Orbis,Musty's Expert
2519913,1462.1756,8,"42,46,8,63,50,22,90,21",last moment,luscent's extra
753698,8683.0793,36,"67,55,45,79,60,45,50,19,24,80,30,69,5,20,12,60,4,32,47,39,17,10,89,4,34,49,2,53,2,13,10,36,35,71,37,24",To The Terminus,Insane
4276948,1080.2518,4,"68,19,52,7",Veil of Elysium,LMT's Extra
3978313,4142.8857,24,"76,69,12,39,26,95,37,41,37,100,24,2,27,16,81,75,33,13,43,90,12,91,97,39",Divine Attack - Shingeki - (Cut Ver.),Akitoshi's Extreme
4466556,3543.8668,37,"97,88,78,64,43,94,93,69,67,73,90,75,39,83,54,67,14,10,58,69,74,36,9,50,41,44,58,43,23,95,41,36,24,28,75,88,22",Crimsonic dimension,Phantasm
4922629,1507.6832,3,"2,74,11",confusion,>w<
5020021,891.2737,2,"4,86",Blast!,kowari's Explosion!
4833599,580.1414,1,11,Tsukinami,Memories
2828520,1636.0174,5,"13,2,48,71,42",Letters to me,Endless Journey
2549514,1000.9455,2,"15,11",Gyroscope,Torque
2802324,1270.4216,9,"16,99,90,86,38,32,23,22,82",Storyteller,Beyond
5284417,18135.5382,37,"17,14,67,4,29,70,33,44,1,15,7,7,6,6,4,15,1,41,77,2,2,40,10,13,1,5,8,14,3,51,7,37,12,12,40,1,5","Kumikyoku ""Nico Nico Douga""",Marathon
4408537,7598.1374,30,"18,8,29,64,61,69,10,47,16,32,80,2,59,55,3,26,6,5,63,25,42,84,23,24,100,53,16,47,31,39",Flyers!!!,Fly High!!!
2067098,1648.3818,9,"26,31,26,89,5,38,77,84,43",Outer Science,Kagerou
2033294,2466.7537,22,"33,31,36,66,35,72,78,89,7,88,71,59,87,74,90,99,70,8,16,92,46,91",Cherry Bomb,Sakura Blossom
3632720,2973.6449,9,"43,22,16,81,24,2,10,15,36",Kimi to no Asu o Negau kara,We are all MILLION!!
2319111,443.1295,5,"50,22,95,83,44",Have a live day,Erisa
2895932,1162.3447,10,"58,81,31,20,58,14,90,45,60,58",Dori Dori,Kowari's Extra
3210497,45.6353,2,"62,86",Kinou ni Kanaderu Ashita no Uta (Cut Ver.),Definitely Not FOUR DiMENSiONS
5679553,310.4637,3,"65,70,22",Happy Time wa Owaranai,Auriga's Ex
4791605,495.0735,2,"72,12",Screaming Bloody Murder (Sped Up & Cut Ver.),Mimari's Extreme
339055,651.3634,4,"74,98,8,54",Princess of the Night,Irre's Extra
4929459,500.2031,4,"80,93,75,11",Nevermind (feat. Justin Magnaye) (Nightcore Mix),Omekyu's Expert
2837544,901.1996,20,"81,88,89,24,79,60,25,79,44,91,46,60,89,87,72,65,76,93,90,100",EASY LOVE (TV Size),TEASING MASTER
4684386,247.4459,5,"85,96,98,28,61",Skyfall (Cut Ver.),A r M i N's Extreme
819082,509.895,4,"86,36,58,16",The Eco-Terrorist In Me,Expert
4655954,61.7876,3,"88,72,59",Songs Compilation,Kuki & browiec's War
4863998,1470.0247,9,"90,80,24,34,23,9,87,82,21",Better Off Dead (Cut Ver.),Longing
1522329,2737.6727,22,"96,70,100,99,69,46,45,77,45,41,60,17,97,71,80,44,7,86,71,9,89,4",confusion,Fearful Star Extra
4968054,41.5402,2,"99,58",Blue Youth,extreme
1473301,901.5904,10,"100,46,62,18,31,97,73,24,64,97",SANTA SAN,Gift
4170171,1509.5415,5,"2,21,71,39,39",Heavenly Blast (2022 Remaster),-Tynamo's Extra
3266453,1732.7984,5,"5,24,51,13,43",AO-Infinity,Extra
628753,2753.1692,11,"10,21,16,38,33,1,57,64,77,93,44",To The Terminus,RLC's Extra
725139,573.5529,1,11,Lilieze to Enryuu Laevateinn,Another†leggendaria
4596058,515.3587,1,13,Everything will freeze,Ayesha's Expert
1570760,414.2265,1,17,Owari to Hajimari no Oto,Batt's Extra
2619918,440.0669,4,"19,77,58,74",Disorder,Sylas' Expert
381301,349.5155,1,20,SOUND OF GIALLARHORN,Alu's Extra
5272984,561.9901,2,"21,26",Xeno Phantasm,Ayesha's Extra
2403266,387.9784,2,"25,37",Xiao Long Bao,Extra
736886,562.9109,6,"26,52,86,98,46,30",Hatsukoi no Ehon,Extra
1401127,237.9565,1,27,Lilieze to Enryuu Laevateinn,Extra
3943833,1791.6066,4,"28,15,10,5",M1917,Extra
2109842,1821.7122,19,"31,50,96,31,87,81,50,8,72,95,86,75,96,100,92,10,53,51,48",Astral Dogma,Dogma
722674,163.2545,1,34,Yume Maboroshi,Fantasy
4305892,264.6174,3,"37,64,40",Tengu ga Miteiru ~ Eye of the Needles,happy30's Extra
72469,138.4982,2,"38,94",Owens,Another
970605,107.5482,1,42,Yakimochi no Kotae -another story-,Karen's Extra
4337889,101.9704,1,43,Renatus,Reborn
5389480,165.0059,2,"44,48",Kagami no Mary Sue,Angelic
401513,1086.9852,12,"45,52,16,83,89,55,37,79,25,47,83,44",Songs Compilation,Marathon
1097612,797.9868,7,"46,27,64,72,56,46,16",Delta Decision,Linada's Extra
342543,74.9705,2,"50,98",AugoEidEs,Angelic
820733,345.3675,5,"51,53,27,79,82",FIRST,Extra
852986,63.3379,1,52,wistaria,Salvation
725920,51.242,1,56,Chase the Light! <TV size>,Kaiji is Moe
5576554,2468.4115,12,"59,51,57,20,20,83,27,63,66,4,6,79",LittlE HearTs,Another
1281221,37.2713,1,62,OrVid,Unity
5414241,460.927,2,"65,14",Heikousen,Miyo's Expert
1799238,39.9443,2,"66,84",Atropos,Anze's Extra
381928,100.5017,2,"68,48",.357 Magnum,Another
3947756,24.537,1,70,Taketori Hishou,Yoru's Extra
139446,242.872,6,"74,45,85,82,59,46",Just Awake,Insane
884089,540.4546,5,"75,50,34,35,26",Joker,lsahi's Another
155164,17.8659,1,76,Crayon,Crayon
888465,16.9506,1,77,Cygnus,BLACK ANOTHER
1485831,30.795,3,"79,89,87",Moratorium no Oto,Atalanta's Extra
3477929,13.7049,1,81,INSOMNIA,Niva's Extra
533775,1558.6516,27,"86,70,77,82,62,65,82,88,96,88,59,83,76,95,27,53,29,20,56,16,98,100,87,83,41,45,69",Hatsukoi no Ehon feat.Aida Miou(CV:Toyosaki Aki),Extra
1774893,472.6954,8,"88,64,30,55,75,50,36,100",Junshin Always,kotachi's Extra
268860,8.9867,1,89,Chikyuu Saigo no Kokuhaku o,Guy's Extra
2129420,8.5174,1,90,Lunatic Tears...,Phantasm
151169,38.2826,2,"91,63","Yuuga ni Sakase, Sumizome no Sakura ~ Border of Life",Extra
2481649,52.8921,3,"93,84,59",Judgment Day Has Come,Lunatic
1725347,294.1278,4,"96,77,25,51",Unhappy End World,Meg's Unhappiness
657054,217.4862,11,"97,83,72,99,77,59,78,88,41,76,95",AiAe,Expert
1167317,5.6265,1,98,Sakebe,Celsius' Extreme
4748877,5.3404,1,99,Red Goose,Watermelon Collab Extra
4631782,547.4248,2,"45,14",magic music,extra
4674313,139.6255,2,"46,50",WILLSHINE (TV Size),HERO
5053251,23.253,1,69,Garyou Tensei,Collab Extra
4832395,254.1523,2,"80,26",If You Can't Hang (Cut Ver.),Met a Girl at 17
2659724,343.5861,5,"85,39,55,52,37",Dear Brave,Confession
4432586,540.971,6,"86,50,19,80,39,67",SABLE (TV Size),BROKEN REALITY
3301006,6.5473,1,93,Outsider,Extra
4188767,5.8775,1,95,Koisuru*Uchuu Sensou!!,Daisuki!!
3272896,174.2162,5,"98,52,51,94,59",Living in a Dream (feat. Natalie Major) (Feint Remix),Star
2903648,933.0514,4,"24,23,83,16",Os-Uchuujin (Asterisk Makina Remix),Telesthesia
366140,1166.142,9,"35,88,80,7,44,76,43,43,36",Omega Rhythm,Extra
1485947,581.2959,10,"36,39,47,52,59,59,78,58,98,54",Hold Your Colour,Iridescence
2994534,1246.4003,10,"52,85,37,96,97,52,76,27,24,8",Lonely People (Raise Spirit Remix),Alone
108021,64.5452,3,"54,100,100",Homework Crisis,Let's Jump!!
5367107,1462.4036,10,"57,89,40,20,40,59,8,28,69,53",Thousandth Sky (Over Clouds Mix),V///A
1882794,6599.0388,44,"61,80,59,49,66,88,53,71,100,51,24,43,43,73,98,18,73,13,37,58,35,21,18,24,75,35,92,17,27,84,37,67,94,14,55,56,72,21,23,70,3,16,22,4",In A Night When Her Sorrow Resounds Around,A Gentle Rain To Wash Away My Overflowing Tears
132946,7126.3706,42,"63,33,60,68,35,72,34,38,64,24,53,100,95,24,13,59,94,27,67,22,72,55,20,2,74,11,40,23,25,75,31,20,6,51,62,21,55,3,38,57,94,24",Desire Drive ~ Desire Dream,Extra Stage
776749,57.1792,4,"70,86,76,92",NEVERLAND,Yuny
3154664,287.7967,6,"73,81,44,55,89,38",Eye of Aeon,Expert
3228972,428.2508,8,"80,89,58,55,75,97,22,46",Operation: Evolution,Salvation: Solution
1092733,612.2581,3,"81,21,21",Fantastic Future,Fycho's Extra
312098,12.6789,1,82,Sparkling Daydream,Hinsvar's Extra
396105,111.8334,3,"84,51,55",Izayoi Sakura,Insane
140937,10.7537,1,85,BSPower Explosion,0108
101597,315.851,3,"87,58,22",AKABEi SOFT2 Nonstop Remix,Remix
3632759,3251.0709,34,"89,69,59,83,79,26,92,99,50,39,49,79,58,30,61,53,63,12,98,84,86,18,86,26,72,6,80,46,52,25,59,41,37,32",Wings of Freedom,Alis Libertatis
341891,2294.2587,34,"90,88,69,100,68,92,69,70,75,61,79,91,95,67,86,44,47,35,41,54,79,71,20,74,62,18,67,17,52,30,28,98,33,36",Minamichita EVOLVED,Another
128780,127.2776,2,"92,37",FLOWER,EXTREME
688886,2365.932,19,"94,91,73,73,63,73,55,85,22,56,36,18,26,18,15,41,88,74,10",Deus Ex Machina,GREAT EQUALIZER IS THE DEATH
435350,1264.6885,19,"95,97,93,75,40,31,94,41,93,88,97,14,35,84,79,84,20,62,83",CHOIR JAIL,Amnesia
436723,220.7189,5,"96,47,63,47,54",Baby Sweet Berry Love (Tsukiko chan Maji kawa-E Remix),Tsukiko-chan
320098,6608.9179,35,"98,72,95,71,71,61,25,67,45,35,44,19,9,71,21,77,94,15,3,11,14,28,51,14,49,92,6,100,56,65,72,31,64,13,1",Last Remote - Type gamma,Lunatic
5573770,195.0394,3,"100,29,71",Crimsonic dimension,3969 dimensions
1619555,3307.4693,41,"12,68,86,5,97,68,74,64,71,92,25,82,99,47,17,87,69,85,64,69,59,48,34,83,67,75,20,44,87,48,47,28,78,91,80,63,77,89,52,79,64",Monochrome Butterfly,Uniform
1917082,518.2424,9,"17,97,91,81,100,93,85,56,62",Chikatto Chika Chika (TV Size),Sotarks' 3 IQ
999944,1546.509,16,"24,62,49,89,96,78,56,29,78,61,80,5,76,34,54,92",Yume Chizu,Lost
1936713,1272.9534,14,"37,97,79,21,96,16,83,41,58,85,79,96,34,42",Believe in ourselves,Our Everlasting Love
808848,832.5937,11,"40,75,91,88,38,15,45,46,73,77,95",Kuchizuke Diamond,Lemur
848345,64.3753,3,"55,85,88",Sweets Weekend,Sweet Neko
3614081,4192.155,25,"59,67,77,49,87,49,18,24,15,88,26,35,98,57,16,40,25,80,66,27,55,47,1,64,6",Kimi no Shiranai Monogatari,Happiness
196673,38.7266,2,"65,83",Kodoku Egoism,Rin
1925194,56.0511,2,"68,61",Chikatto Chika Chika (TV Size),Chika
670881,528.3161,4,"73,81,29,18",Fast Paced Society,Torment
2188031,1873.5421,29,"75,96,95,87,89,69,76,94,55,80,59,92,46,26,50,49,54,60,47,33,31,48,24,76,91,58,25,21,64",Inferno (TV Size),Adolla Burst
499343,1619.8893,14,"84,62,93,98,40,59,85,20,37,12,27,43,68,22",Akatsuki no Tsuki,Extra
547566,1634.4149,26,"85,74,57,72,94,86,42,92,80,94,85,40,87,77,37,53,80,85,69,45,100,14,34,27,30,29",Yotogibanashi no Kamikakushi,Miryokuteki na Shijuu Kekkai
1988911,1315.386,24,"86,100,78,75,85,79,74,86,10,59,98,50,70,58,60,64,57,70,32,85,54,44,45,46",Kanpeki Gu~no ne (TV Size),Taeyang's Perfect Partner!
5335296,3461.5488,26,"87,57,39,25,63,96,79,71,73,89,69,84,49,87,34,32,100,3,41,33,60,52,86,5,2,36",No title -10 Years Later Edition- (Cut Ver.),Reform's Extreme
2360153,1495.9501,14,"89,58,34,41,40,64,17,49,48,66,70,99,9,81","Dakara, Hitori ja Nai (TV Size)",Happiness
5370003,657.5134,9,"90,18,93,91,66,81,42,32,69",You Suck At Love (Nightcore & Cut Ver.),Reform's Heartbreak
1675844,22.7504,2,"94,73",Despacito ft. R3 Music Box,Slowly
4978117,214.2928,7,"71,76,98,56,73,96,34",Crystalia,Reform's Extra
4751016,1027.2633,14,"80,93,89,58,82,78,33,27,60,87,74,77,27,15",u/n (Cut Ver.),Reform's Extreme
422328,1654.5494,19,"88,2,79,68,41,66,80,93,77,94,91,77,88,33,34,64,72,38,84",pensamento tipico de esquerda caviar,Gangsta
5258707,500.927,11,"91,57,87,95,65,41,52,53,56,31,61",Wing my Way (Game Ver.),Tylerderp's Extra
1650477,5394.2373,38,"95,57,77,48,99,84,74,41,48,85,46,42,37,79,25,79,26,93,28,31,85,87,10,37,83,27,30,84,13,57,38,8,54,11,3,14,65,38",ReI,Nevo's Expert
4959297,334.1248,11,"100,93,98,47,73,89,68,44,61,43,73",El Mismo Sol (Cut Ver.),FukA's Extra
3475837,284.9608,2,"24,87",border,Kyoukaisen
4775989,2221.4393,14,"42,52,65,40,49,46,6,97,60,98,72,33,1,89",The Emptiness Machine (Cut Ver.),Disaster
5279580,3536.9113,24,"44,55,26,100,15,64,98,40,72,5,77,5,65,62,98,99,36,98,87,4,27,57,88,55",Determinate (Nightcore & Cut Ver.),Fearless Rockstar
3448524,24.1313,2,"93,73",tree,Euphoria
2691949,3437.4515,8,"1,8,28,65,3,8,66,41",Euphorium,Dream
2059942,738.3995,3,"20,18,85",Harumodoki,Romance
1569904,2819.3442,31,"29,8,80,17,58,98,94,100,52,56,23,89,83,95,37,43,74,71,64,49,41,71,90,74,89,70,91,78,92,19,17",Happppy song,happy birthday to me.
2039845,6609.5049,57,"49,87,100,59,39,48,28,83,82,44,57,4,35,35,52,98,84,18,26,65,19,18,81,79,68,40,58,43,38,67,94,97,21,90,12,30,98,91,27,54,44,28,54,55,53,45,95,33,3,19,65,45,40,33,51,57,48",Awakening,Untruth
1454087,827.8946,13,"55,75,86,94,96,77,38,83,45,76,50,14,41",Celestial stinger,mithew's MAXIMUM
2349467,979.7423,6,"56,91,25,32,10,98",ROCK-mode,"I'm fine, thank you!"
798853,233.1686,2,"70,29",YELLOW SPLASH!!,Special Splash!!
741467,1189.9834,7,"71,52,69,22,26,9,83",Senpuu no Mai,Fly Senpuu
4466793,356.2277,13,"72,56,77,77,87,68,81,82,36,76,52,96,67",Sing Alive,Blooming Flower
2993246,710.4197,13,"74,86,77,88,46,71,87,97,55,36,31,81,23",All Eyes On Me (Cut Ver.),Gracefully Hallucinate
2594989,1212.0898,14,"82,66,26,31,33,84,61,24,26,44,94,93,86,54",DICE,EXPERT.
1181761,1479.5917,20,"89,86,63,29,85,85,57,18,91,55,14,47,79,38,52,96,84,99,53,47",Glorious Crown,FOUR DIMENSIONS
2692721,231.9905,3,"92,38,39",Hiyoku no Sakura,A love in Sacra & Scarlet
1161150,179.3754,3,"99,59,35",Pochiko no Shiawase na Nichijou (Long Version),Corinn's Extra
5404501,954.5833,1,3,Five Nights at Freddy's,I always come back.
5149739,321.9662,1,21,Devil in Your Heart,Confession
4885547,323.6363,10,"44,64,48,93,74,98,97,45,66,89",Polar 240,buddon's Expert
4793647,708.3275,9,"55,50,95,65,57,26,83,29,34",Zetsubou plantation (Cut Ver.),Parad0xa's Extra
4847096,24.0071,1,70,Guitar to Kodoku to Aoi Hoshi (Hayakou Bootleg),Fuxi's Extreme
1697643,19.4334,1,74,Uncontrollable (TV Size),head
4962179,17.476,1,76,Nevermind (feat. Justin Magnaye) (Nightcore Mix),3D's Extra
1761256,12.7729,1,82,Suna no Wakusei,Extra
3242527,11.5136,1,84,Serment,Akitoshi's Extra
1690353,4.9668,1,100,Super Driver,1-2 JUMP!!
2194234,5171.1368,35,"4,79,77,34,70,64,85,72,49,44,45,25,23,66,33,17,30,82,29,16,11,69,65,42,60,71,31,66,76,42,56,23,17,24,12",Say Goodbye (Nightcore & Cut Ver.),Broken Promises
3493583,1373.1685,12,"42,57,35,32,67,33,5,68,78,80,70,86",Dear Brave (TV Size),Fearless
2938751,1644.0215,13,"55,24,75,77,38,79,15,23,79,17,37,61,76",EASY LOVE (TV Size),Ijiranaide!
4579170,45.2269,1,57,Absolute Zero (TV Size),Nevo's Omurice
5486313,2319.9662,9,"70,23,21,27,14,18,7,34,31",The Best of Both Worlds (Nightcore & Cut Ver.),Popstar
